Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2015-06-12,28.481861114501953,28.741663455244463,28.46842365161227,28.710308236014342,147544800
2015-06-15,28.42586898803711,28.497538303610035,28.15486933512914,28.242216260085787,175955600
2015-06-16,28.57816505432129,28.634156757683492,28.302686830668723,28.450504039004716,125976400
2015-06-17,28.51097297668457,28.64087241591273,28.385550412672178,28.605038618145617,131672400
2015-06-18,28.640884399414062,28.737190227508872,28.493067145089306,28.495307292365478,141628800
2015-06-19,28.354202270507812,28.627442095144573,28.30940958494469,28.602805605465427,218867600
2015-06-22,28.58041000366211,28.681194403157793,28.461707845984066,28.553533366388574,136157200
2015-06-23,28.450502395629883,28.580403550022247,28.416907033806883,28.55128848109889,121075600
2015-06-24,28.692386627197266,29.070891062594306,28.470659975631865,28.490816167260054,221123600
2015-06-25,28.555767059326172,28.936509936624756,28.555767059326172,28.86036204465747,127752400
2015-06-26,28.387798309326172,28.66551672558404,28.334046743634982,28.593847401751965,176267200
2015-06-29,27.890588760375977,28.325084952600964,27.879391444237662,28.098877978339047,196645600
2015-06-30,28.0921630859375,28.246700764854175,27.964502045142016,28.123518309379794,177482800
2015-07-01,28.354202270507812,28.430351886442832,28.217582358189432,28.421393007583923,120955200
2015-07-02,28.31836700439453,28.37435871282857,28.168307927155485,28.316126857612392,108844000
2015-07-06,28.219820022583008,28.271333144307263,27.96225783142429,27.982415734266397,112241600
2015-07-07,28.150394439697266,28.25341898753942,27.720376781172924,28.19518712702638,187787200
2015-07-08,27.45161247253418,27.91522371167966,27.444893741474726,27.879389909785505,243046400
2015-07-09,26.89170265197754,27.785330006081224,26.70133114969724,27.738297167310677,314380000
2015-07-10,27.610626220703125,27.738287225533934,27.14701502329322,27.31051153552337,245418000
2015-07-13,28.1436767578125,28.166073102312904,27.84356027356612,28.002576540870006,165762000
2015-07-14,28.132478713989258,28.3026940138555,28.00481766627248,28.228784536563783,127072400
2015-07-15,28.40347671508789,28.47738618793802,28.125758291061004,28.157113514318965,134596800
2015-07-16,28.7819766998291,28.795417580581077,28.522176060091958,28.609522988935005,144889600
2015-07-17,29.030576705932617,29.030576705932617,28.737180732765378,28.909636132685453,184658800
2015-07-20,29.579296112060547,29.780864859594622,29.272459280529798,29.332931271774846,235600800
2015-07-21,29.283668518066406,29.769676220278306,29.1873644034754,29.754000316317022,307025600
2015-07-22,28.045122146606445,28.10783257536967,27.32170865198835,27.32170865198835,461802400
2015-07-23,28.031692504882812,28.463946896391388,28.00929445230741,28.264616531337147,203998000
2015-07-24,27.88387107849121,28.161589476651486,27.749491318654393,28.067523815638847,168649200
2015-07-27,27.49641227722168,27.684545339293233,27.350835176593637,27.568081608312834,177822000
2015-07-28,27.633024215698242,27.751728059529288,27.447133063291616,27.633024215698242,134472400
2015-07-29,27.545684814453125,27.65990839639727,27.38442839493942,27.58152033378133,148046800
2015-07-30,27.406824111938477,27.451616798547704,27.259005170411385,27.395625085920436,134513200
2015-07-31,27.167177200317383,27.467291932744207,27.079830273194275,27.458333054483976,171540000
2015-08-03,26.52663230895996,27.451614716256273,26.320581523485302,27.21197027273861,279904000
2015-08-04,25.675554275512695,26.360892149002815,25.364240554631166,26.29818171727576,496554400
2015-08-05,25.845773696899414,26.302666255885764,25.106682440859153,25.297053913253954,397250400
2015-08-06,25.90201187133789,26.210235863801156,25.674782736184984,26.09099643879774,211612000
2015-08-07,25.989765167236328,26.154001804782464,25.760285648581437,25.778284513388236,154681600
2015-08-10,26.934677124023438,26.99542112946458,26.216988476278374,26.216988476278374,219806400
2015-08-11,25.533048629760742,26.588208226766525,25.49705262517203,26.5049647841773,388331200
2015-08-12,25.926767349243164,25.96726393134656,24.664625876231,25.317070047245263,404870000
2015-08-13,25.90651512145996,26.187740857219477,25.76927682509206,26.106747708003482,194143200
2015-08-14,26.0887451171875,26.167487968643528,25.650033718742897,25.71977714196603,171718000
2015-08-17,26.358728408813477,26.46896842424783,25.9852597819827,26.10674951421202,163538800
2015-08-18,26.21023941040039,26.421721719719006,26.099999399070054,26.1944908373532,138242800
2015-08-19,25.87502098083496,26.214740473223504,25.80077696602189,26.120249026988247,193146000
2015-08-20,25.344064712524414,25.726531042606496,25.11458354130257,25.665787036380564,274006400
2015-08-21,23.793947219848633,25.175327878474295,23.76919921810895,24.84460614292186,513102000
2015-08-24,23.200008392333984,24.477898726301277,20.698222607111717,21.343917778109294,648825200
2015-08-25,23.33948516845703,24.997592680867275,23.28549030921994,24.997592680867275,414406400
2015-08-26,24.67812728881836,24.723122730848115,23.634217242240048,24.093176243635025,387098400
2015-08-27,25.40481185913086,25.476805590744505,24.75236770087008,25.249576394490592,338464400
2015-08-28,25.488056182861328,25.492555040287638,25.094340074117845,25.236077255337733,212657600
2015-08-31,25.368818283081055,25.767033273759807,25.197832510435443,25.2045816552233,224917200
2015-09-01,24.234909057617188,25.170827405095967,24.153915909142547,24.78161195158818,307383600
2015-09-02,25.274316787719727,25.274316787719727,24.552129353199682,24.79960935707166,247555200
2015-09-03,24.83111000061035,25.373312366291003,24.75686598898215,25.3080677848419,212935600
2015-09-04,24.583629608154297,24.849106786987825,24.41264558660887,24.516136457480822,199985200
2015-09-08,25.2675724029541,25.323817556885682,24.819861458269166,25.141583807416442,219374400
2015-09-09,24.781618118286133,25.65229210634995,24.69612437558536,25.593798375146992,340043200
2015-09-10,25.326065063476562,25.485801077131274,24.72536729738088,24.808609017523573,251571200
2015-09-11,25.69503402709961,25.69503402709961,25.1438322456793,25.15058138902037,199662000
2015-09-14,25.942514419555664,26.297984206676528,25.841273828404,26.228240764614974,233453600
2015-09-15,26.160743713378906,26.216988862991936,25.74227966294069,26.08200084721381,173364800
2015-09-16,26.18998908996582,26.21923594626371,25.97175766149506,26.153991374707925,148694000
2015-09-17,25.629793167114258,26.20799332228111,25.58479772733292,26.02126070236914,256450400
2015-09-18,25.524051666259766,25.71528657402858,25.16858357705424,25.24507616698898,297141200
2015-09-21,25.920015335083008,25.956013055840767,25.571296426687674,25.573544996885683,200888000
2015-09-22,25.512800216674805,25.688284808894235,25.31481619142971,25.508299643483372,201384800
2015-09-23,25.719785690307617,25.809778286081457,25.49030620172703,25.5645485055094,143026800
2015-09-24,25.87276840209961,25.98525869950004,25.28107005570099,25.479052361198093,200878000
2015-09-25,25.80752182006836,26.25298411843559,25.652284672438544,26.196738974101958,224607600
2015-09-28,25.296817779541016,25.776025812453643,25.296817779541016,25.61403951499989,208436000
2015-09-29,24.536388397216797,25.53755328929948,24.266412311973202,25.384566383270485,293461600
2015-09-30,24.815364837646484,25.09434034567892,24.462145307781423,24.786116256427917,265892000
2015-10-01,24.65337371826172,24.66237314793036,24.14266681247692,24.53863313556866,255716400
2015-10-02,24.833356857299805,24.975095727258328,24.196663093369313,24.300153958589345,232079200
2015-10-05,24.923349380493164,25.056088820595715,24.538632779190944,24.72086650705366,208258800
2015-10-06,25.042591094970703,25.139332825717407,24.696120750353806,24.889604211847214,192787200
2015-10-07,24.923349380493164,25.146079683043784,24.615127072030614,25.139330540006746,187062400
2015-10-08,24.635374069213867,24.79061122220669,24.345148908449993,24.79061122220669,247918400
2015-10-09,25.22482681274414,25.260822818069613,24.63312670517668,24.74786729780421,211064400
2015-10-12,25.10783576965332,25.36656381482721,25.071839764562586,25.36206495786556,121868800
2015-10-13,25.15057945251465,25.299065743982542,24.900850869328735,24.932348013472396,132197200
2015-10-14,24.79511070251465,25.089834727151104,24.64887297522261,25.038090152495354,177849600
2015-10-15,25.16632843017578,25.220323290082884,24.858104410127495,24.957096417011893,150694000
2015-10-16,24.981847763061523,25.197828948069066,24.86710716849112,25.14833293800082,156930400
2015-10-19,25.137081146240234,25.14158000262894,24.772611985992622,24.927849136620136,119036800
2015-10-20,25.59604263305664,25.686035218200203,24.932350535996218,25.049339695156796,195871200
2015-10-21,25.593788146972656,26.003252684087418,25.58028814661882,25.6477829989918,167180800
2015-10-22,25.98525619506836,25.98525619506836,25.67028304941078,25.722029336472644,166616400
2015-10-23,26.79068374633789,26.82443117142604,26.171987246761454,26.25522894998483,237467600
2015-10-26,25.935762405395508,26.576956750149606,25.854769254851234,26.565708750414164,265335200
2015-10-27,25.771526336669922,26.21923721392656,25.645536043641375,25.96275948794311,279537600
2015-10-28,26.83343505859375,26.840185918337394,26.111247547939957,26.306981285328003,342205600
2015-10-29,27.11690902709961,27.15290674379558,26.608452435795478,26.70519415383389,204909200
2015-10-30,26.88517951965332,27.272146394905423,26.87392980397935,27.220400105857035,197461200
2015-11-02,27.263151168823242,27.303647748441026,26.909931669671526,27.17765915250387,128813200
2015-11-03,27.57587242126465,27.782854163924345,27.155158076028844,27.175407222846523,182076000
2015-11-04,27.4476318359375,27.857096438929744,27.36213983011386,27.70185928337551,179544400
2015-11-05,27.321104049682617,27.721025250712767,27.153906241720836,27.5312317001019,158210800
2015-11-06,27.352737426757812,27.52219516245733,27.25332339400709,27.364035298663072,132169200
2015-11-09,27.24202537536621,27.52219501421261,27.12453543772521,27.330143259550265,135485600
2015-11-10,26.383441925048828,26.677169389332995,26.22302212415356,26.4128157057653,236511600
2015-11-11,26.234312057495117,26.530297627782343,26.030962468674048,26.29305787733518,180872000
2015-11-12,26.146196365356445,26.39473400623591,26.1303803806772,26.26820612880194,130102400
2015-11-13,25.382503509521484,26.11230210499714,25.366687526278998,26.028702351393775,183249600
2015-11-16,25.798240661621094,25.811796726182088,25.079739935069295,25.16559788364374,152426800
2015-11-17,25.68753433227539,25.994817836718326,25.603934560512165,25.965444058735248,110467600
2015-11-18,26.500930786132812,26.54611882638717,26.096491447747365,26.155237279128617,186698800
2015-11-19,26.837583541870117,27.056749134258332,26.38117817716455,26.580007946889527,173183200
2015-11-20,26.955078125,27.09516208471002,26.85340244824798,26.932482380957385,137148400
2015-11-23,26.6048641204834,27.052233294745136,26.512226398875583,26.94829770139527,129930000
2015-11-24,26.86018180847168,26.966375604988837,26.46252220611864,26.50997016808758,171212800
2015-11-25,26.668127059936523,26.939260457207514,26.643273122091355,26.934740619155768,85553200
2015-11-27,26.618419647216797,26.75398721011677,26.570971689727074,26.726873352774142,52185600
2015-11-30,26.729129791259766,26.979927336628243,26.604860116054503,26.65908609986546,156721200
2015-12-01,26.512231826782227,26.844369327764483,26.403779820633055,26.830813257949227,139409600
2015-12-02,26.27272605895996,26.686203331916857,26.227538020699246,26.512225764605457,133546400
2015-12-03,26.02870750427246,26.387958800205155,25.807283695042578,26.33373280746911,166278000
2015-12-04,26.894071578979492,26.94377945630228,26.008372911196087,26.04904283593171,231108000
2015-12-07,26.724607467651367,27.08159875247456,26.618413704866118,26.882769014455295,128336800
2015-12-08,26.713319778442383,26.796917829709056,26.403776342532094,26.55289826229715,137238000
2015-12-09,26.123600006103516,26.59130319548043,26.001590253594813,26.580005325802393,185445600
2015-12-10,26.24787139892578,26.4218489614526,26.098749497715907,26.218499347245395,116850800
2015-12-11,25.572301864624023,26.071637114282023,25.497740047899736,26.026449074710875,187544800
2015-12-14,25.414140701293945,25.459328738551797,24.80635177444103,25.34635692159404,257274800
2015-12-15,24.964515686035156,25.486446737400176,24.932883710051023,25.292135042747123,213292400
2015-12-16,25.15656280517578,25.303426508670157,24.58266750493335,25.095558783872654,224954000
2015-12-17,24.623340606689453,25.36217560985274,24.623340606689453,25.31020781003621,179091200
2015-12-18,23.956806182861328,24.74534907981034,23.907098301459307,24.60752503203201,385813200
2015-12-21,24.250534057617188,24.2595720111044,23.852872723246588,24.239236184804827,190362400
2015-12-22,24.227937698364258,24.338649601228077,24.051700208086512,24.266347704119205,131157600
2015-12-23,24.53973960876465,24.593965601311073,24.221158239451306,24.236974225769565,130629600
2015-12-24,24.4086856842041,24.6278512417064,24.39060978333916,24.6278512417064,54281600
2015-12-28,24.135299682617188,24.331871271022415,23.990695890162716,24.309275527853192,106816800
2015-12-29,24.56911277770996,24.725014452648782,24.14433932315391,24.166933344089593,123724800
2015-12-30,24.24827003479004,24.560071620173023,24.216638064844506,24.532959488112894,100855200
2015-12-31,23.782825469970703,24.18274491126048,23.68340972744789,24.17822679742444,163649200
2016-01-04,23.80316734313965,23.80768718226506,23.046256328106697,23.184082116601438,270597600
2016-01-05,23.206676483154297,23.916139540718373,23.13889440959507,23.89354551619863,223164000
2016-01-06,22.752527236938477,23.129854481864832,22.564995297990357,22.72089526054658,273829600
2016-01-07,21.792268753051758,22.62374162188698,21.787750637617336,22.296123952762994,324377600
2016-01-08,21.907495498657227,22.393274677649,21.862307459417007,22.266746788725822,283192000
2016-01-11,22.262226104736328,22.381975955605306,21.993352627176307,22.36164185586369,198957600
2016-01-12,22.585323333740234,22.750262929599256,22.332265866774314,22.718630961705138,196616800
2016-01-13,22.004661560058594,22.863248495115172,21.984327450095158,22.666676813065305,249758400
2016-01-14,22.485910415649414,22.702817828175373,21.631843727651237,22.1334388869678,252680400
2016-01-15,21.94590950012207,22.07695725111728,21.545989936211157,21.735781804151653,319335600
2016-01-19,21.83970832824707,22.289335591561546,21.57761293531985,22.235109612402148,212350800
2016-01-20,21.869091033935547,22.185412560203687,21.10766014073889,21.48724562749793,289337600
2016-01-21,21.758373260498047,22.115362902239465,21.4510897716426,21.930089186060137,208646000
2016-01-22,22.915203094482422,22.92424104675834,22.226076040621987,22.28482014469573,263202000
2016-01-25,22.467832565307617,22.940053870908468,22.415864777836095,22.937793952197648,207178000
2016-01-26,22.592105865478516,22.793195583057503,22.158294456126995,22.57854979762794,300308000
2016-01-27,21.107650756835938,21.83292950799026,21.08957485507071,21.699623611050658,533478800
2016-01-28,21.259037017822266,21.356192855437335,20.874933505658436,21.191254957694476,222715200
2016-01-29,21.993356704711914,21.993356704711914,21.317785592751516,21.417201362310415,257666000
2016-02-01,21.787744522094727,21.851008463300907,21.555022856737796,21.79678247424034,163774000
2016-02-02,21.347152709960938,21.699624184635404,21.301962954353368,21.559538527971313,149428800
2016-02-03,21.76967430114746,21.880386227161512,21.25678288062993,21.464650662807124,183857200
2016-02-04,21.944591522216797,22.11042615711119,21.624283163266224,21.77648643832194,185886800
2016-02-05,21.358491897583008,22.0172842960619,21.28352722268342,21.926416080208423,185672400
2016-02-08,21.583393096923828,21.740139007118984,21.135868522754375,21.156312963279614,216085600
2016-02-09,21.578845977783203,21.794658199280587,21.338046687667156,21.419827905662604,177324800
2016-02-10,21.415283203125,21.887796514478033,21.37666477667315,21.79011349081531,169374400
2016-02-11,21.28579330444336,21.517507293988587,21.03363488043828,21.30623947206992,200298800
2016-02-12,21.351673126220703,21.46753012328384,21.12904785847854,21.39710809230759,161405600
2016-02-16,21.95368003845215,22.001385468274144,21.49252581700556,21.585664494324515,196231600
2016-02-17,22.28989028930664,22.310334729195237,21.84236572907315,21.960493203597316,179452800
2016-02-18,21.867355346679688,22.46481102115485,21.828735181286046,22.45345184312721,156084000
2016-02-19,21.8173770904541,21.980939543472857,21.762856850503574,21.808290094934485,141496800
2016-02-22,22.008190155029297,22.012734517588285,21.790107547693314,21.878703552762104,137123200
2016-02-23,21.510700225830078,21.921876843092146,21.478896605332864,21.899160218903756,127770400
2016-02-24,21.831008911132812,21.894616152995386,21.19947739097247,21.34941023236341,145022800
2016-02-25,21.980939865112305,21.980939865112305,21.637913145187866,21.819649591905144,110330800
2016-02-26,22.0150089263916,22.267165612601236,21.940042535081528,22.080886591664086,115964400
2016-02-29,21.96503448486328,22.31487596135696,21.955947490688093,22.00365291023265,140865200
2016-03-01,22.83736228942871,22.891882514537105,22.130864611905913,22.183114388627875,201628400
2016-03-02,22.887340545654297,22.919144155650006,22.635182114140644,22.83282031897119,132678400
2016-03-03,23.057720184326172,23.105425604313712,22.81919135122154,22.848724515856876,147822800
2016-03-04,23.400754928588867,23.56886004749615,23.028196701190282,23.25536643658784,184220400
2016-03-07,23.141767501831055,23.35985010726794,22.935042336359746,23.2598949298386,143315600
2016-03-08,22.950950622558594,23.11678523803637,22.807834359762932,22.894158207187257,126247600
2016-03-09,22.971393585205078,23.07589140691437,22.77829801337625,23.014554636305977,108806800
2016-03-10,22.982751846313477,23.225823289496766,22.751039578289895,23.037273807279913,134054400
2016-03-11,23.230371475219727,23.23491410613099,23.057722036751358,23.225827111141385,109632800
2016-03-14,23.289438247680664,23.378036030392135,23.121333145105616,23.15086631706523,100304400
2016-03-15,23.757408142089844,23.893709618325744,23.591573495005175,23.616562301184608,160270800
2016-03-16,24.07316780090332,24.150404649062708,23.75967257841274,23.764216941932037,153214000
2016-03-17,24.034547805786133,24.18675104356324,23.843724413286907,23.97093885284189,137682800
2016-03-18,24.061813354492188,24.193572191778433,23.895980449948468,24.15722420914752,176820800
2016-03-21,24.059541702270508,24.454816461194927,23.88462007764943,24.064084333288598,142010800
2016-03-22,24.243545532226562,24.373032164505062,23.900518872512087,23.90960586656967,129777600
2016-03-23,24.109516143798828,24.323056185472243,24.057268090942788,24.189026913812217,102814000
2016-03-24,24.005016326904297,24.136775138916786,23.8278242784853,23.95958309049779,104532000
2016-03-28,23.89598274230957,24.123152456043726,23.86644957029701,24.07998965582068,77645600
2016-03-29,24.461627960205078,24.48661676033685,23.825552247487547,23.827824429272315,124760400
2016-03-30,24.888710021972656,25.084076088846768,24.670627333334217,24.681986510799955,182404400
2016-03-31,24.759218215942383,24.96594341723686,24.734229417254767,24.925052813308657,103553600
2016-04-01,24.98639488220215,24.988667064494848,24.57976091017257,24.71151975247278,103496000
2016-04-04,25.24309539794922,25.486166885571684,25.04999978393256,25.084075582474743,149424800
2016-04-05,24.94550323486328,25.15450066796434,24.856907193952903,24.87735336740687,106314800
2016-04-06,25.206750869750977,25.21129523453481,24.806931693973794,25.04091795165541,105616400
2016-04-07,24.65699577331543,25.084074121761805,24.561584929487037,24.977304101358456,127207600
2016-04-08,24.684253692626953,24.936410396248828,24.57293932214658,24.74104610211689,94326800
2016-04-11,24.766035079956055,25.127235733446977,24.72287402396467,24.75467763708124,117630000
2016-04-12,25.088623046875,25.102252674709263,24.684261244896863,24.838734982131367,108929200
2016-04-13,25.452085494995117,25.52023534393928,25.17039563972576,25.17039563972576,133029200
2016-04-14,25.46571922302246,25.5315986341711,25.290799342720003,25.356678753868643,101895600
